clean_text,severity
heartburn indigestion regularly throw everything eat swallowing difficult since food gets stuck throat im experiencing pain upper abdomen,1
small red sores appeared near nose neck first high temperature sores gotten painful inflamed recent days,1
acidity indigestion among digestive problems ive along regular headaches blurred vision increased hunger stiff neck sadness impatience visual disruption,1
ive finding challenging use restroom going quite difficult aches go anus bleeds really uncomfortable im lot discomfort hurts extremely bad,1
muscles really weak neck extremely stiff joints swollen making difficult walk without feeling stiff walking also really uncomfortable,1
cant stop coughing feel really cold sinuses blocked lot mucus chest hurts cant smell anything muscles also really sore,0
intense scratching chills nausea high temperature plaguing also headache perspiring lot ive terrible nausea soreness muscles,1
feeling hungry time sore neck well problems vision,1
heartburn indigestion often vomit whatever eat difficultly swallowing food beacuse food gets stuck throat nagging pain upper abdomen,1
need relieve regularly cant seem get bladder empty sometimes get intense uncontrollable urges urinate along dark red urine,1
eating frequently feel unwell throw entire meal suffer painful acid reflux excruciating stomach discomfort time,1
pain abdomen often get feverish sudden strong urges pee pain almost constant often increases night time pee almost always foul smell,1
work started feeling headache chest pain dizziness hard concentrate focus tasks since,2
ive lost lot weight last week couldnt eat much due nausea vomiting followed high fever headache stomach pain,1
ive high fever particularly night quite unpleasant little headache well constipation diarrhea dont feel like eating anything,1
ive recently dealing itching rash skin covered pusfilled pimples blackheads skin also quite sensitive,0
ive cough thats lingering days difficulty breathing fever skyhigh im feeling weak tired ive also producing lot mucus cough overwhelming deal symptoms im getting frustrated,1
monthly cycle changed ive unexpected vaginal discharge occasionally lose temper moods change lot,1
sour acidic taste mouth frequent belching burping feeling pressure fullness upper abdomen last hours,1
rash appears developing throughout skin accompanying recent bouts intense itching discomfort skin also dischromic spots little lumps seem appearing everywhere,1
ive also diarrhea really unpleasant coming going accompanied abdominal cramps bloating,1
nose always feels stuffy congested eyes always red itching feeling unwell fatigued keep hacking gunk scratchy irritated throat ive seen necks bumps larger usual,0
ive low temps bloody urine past four days pee smells terrible head hurts like hell scarcely control urinate urges strike without warning,1
persistent cough feeling quite fatigued fever roof im trouble breathing cough also cough lot mucous,1
skin developed revolting rash pusfilled pimples blackheads everywhere skin also really sensitive,0
use restroom frequently relieve cant seem get bladder empty occasionally get severe uncontrolled desires urinate well black crimson urine,1
ive recently suffering chills lethargy cough high temperature difficulties breathing ive sweating profusely generally feeling ill weak ive also quite thick red phlegm,2
feel fatigued time tingling sensation throat also developed flaky skin sometimes get puffy eyes sometimes puffs,1
cough cold awful days sinuses congested face strain additionally ive coughing phlegm hurts chest sense smell muscles hurt lot,0
ive coughing lot feeling chilly shivery nose quite clogged experiencing facial pressure also lot phlegm coughing pains chest cant smell anything muscles aching,0
ive feeling really weak muscles lately neck really stiff joints swollen hard move around also painful walk,1
skin extremely sensitive quickly irritated changes temperature humidity nails developed dents worried sudden change,0
ive intense itching chills vomiting high fever im also sweating lot headache nausea muscle pain making feel miserable,1
im feeling quite ill high fever headache rashes appeared arms face im quite concerned saw red sores around nose lips today,1
bowel motions giving lot problems right going difficult going hurts go anus bleeds really uncomfortable im lot discomfort hurts extremely bad,1
desire sex dropped im trouble sex frequently get brain fog well feeling somewhat bewildered,1
ive quite itchy recently rashy patches skin also certain regions darker colour rest skin ive got firm lumps,1
im feeling really tired weak lately ive cough wont go away breathing become shallow fever really high cough ive producing lot thick mucoid sputum,1
unintended weight loss difficulty gaining weight pain discomfort relieved taking antacids mouth tastes bad,1
ive feeling really scratchy dizzy worn addition ive lost weight temperature urine dark skin turned yellow additionally get stomach pain,1
struggling back pain cough wont go away weakness extremities neck hurts problems dizziness losing balance,1
vision blurry feels like getting worse time feel worn fatigued occasionally extreme lightheadedness vertigo well,1
persistant gnawing hunger apetite sometimes get abdominal cramps spasms bloating gas eating causes great deal uneasiness,1
stomach feels worse stoop recline eating particular meals spicy acidic cuisine discomfort occasionally causes loose stools,1
ive high fever chills intense itching addition headache perspiring lot ive lot agony muscle ache nausea,1
skin simply nonheritable nasty rash packed pusfilled pimples blackheads skin sensitive moreover,0
muscles really weak neck extremely stiff joints swollen making difficult move walking excruciatingly uncomfortable,1
ive experiencing severe muscular weakness neck really stiff swollen joints find difficult move without becoming stiff also really uncomfortable walk,1
ive losing appetite trouble swallowing nose running sore throat,1
low temperatues foul smelling pee area near kidneys hurt lot cant seem hold pee often get uncontrollable urges,1
experiencing severe itching vomiting fatigue weight loss fever high skin turned yellow urine dark experiencing abdominal pain,1
lot itching skin sometimes gets really red bumpy also patches different colors rest skin sometimes get little bumps look like little balls really annoying itchy,1
addition excruciating back pain ive also coughing mucus feeling weak ive feeling lightheaded unstable feet neck hurts well,1
experiencing severe fever accompanied pain behind eyes headache feel tired exhasuted cannot work,1
experiencing intense itching vomiting fatigue also lost weight high fever skin turned yellow urine dark also experiencing abdominal pain,1
developing sores face nose area sure causing sores face swollen tender touch burning sensation redness skin,1
ive chills feeling exhausted cant seem shake cough chest hurts cough heart feels like going million miles hour phlegm im coughing dirty rust color,2
ive experiencing intense itchiness nausea exhaustion also high fever lost weight skin urine become yellow additionally stomach hurts,1
recently muscles felt quite weak neck really tight swollen joints find difficult move without becoming stiff also really uncomfortable walk,1
exhausted lost appetite feel vomiting cant eat anything addition little red spots beginning appear skin near neck really worried health,1
ive feeling really scratchy dizzy worn addition ive lost weight temperature urine dark skin turned yellow additionally get stomach pain,1
joint pain experiencing severe feels like constant ache head aches time starting develope mild fever accompanied chills,1
im mood eat swallowing difficult often lingering feeling fullness even little meals typical symptoms include heartburn nausea throat tingling,1
ive recently developed terrible rash skin riddled blackheads pusfilled pimples skin also scurrying,0
ive experiencing back pain persistent cough numbness arms legs ive trouble staying balanced managing vertigo neck hurts,1
arms face small lymph nodes starting swell day made really miserable constant itching pain,1
due stomach discomfort problems sleeping staying asleep exhausted using bathroom lose appetite im quite nervous time,1
recently muscles felt quite weak neck really tight swollen joints making difficult move walking also painful,1
experiencing acid reflux difficulty digesting food along regular headaches impaired vision,1
lost appetite noticed significant weight loss abdominal pain especially area stomach intestines concerned health,1
suffering intense itching vomiting fatigue weight loss fever high skin turned yellow urine dark experiencing abdominal pain,1
ive pretty uncomfortable itch body well red bumpy areas skin also certain patches skin different hue rest ive pimples resemble little balls,1
ive lot itching skin occasionally turns rash also odd patches skin different hue rest occasionally get little pimples resemble nodules,1
im problems breathing high fever im perspiring lot experiencing extreme fatigue chilly heart racing im coughing brownish mucus,2
occasionally throughout day night burning upper abdomen get indigestion heartburn frequent bouts extreme nausea,1
strong itchiness chills nausea high fever part current condition besides headache ive perspiring lot ive bothered nausea well muscle ache,1
ive really bad rash skin lately full pusfilled pimples blackheads skin also scurring lot,0
frequently get swallowing issues sensation food getting stuck throat regularly belch feel bloated aftertaste unpleasant time,1
im running high temperature ive developed rash face neck arms rash consists painful red lesions health concern,1
stomach ache bending lying makes worse consume certain meals spicy acidic cuisine discomfort sometimes causes loose stools,1
dont feel like eating swallowing challenging even eating little meals frequently get lingering sense fullness typically heartburn nausea tingling throat,1
im coughing nonstop really chilly mucus production excessive sinuses fully clogged cant smell anything chest hurts muscles quite painful well,0
rashes face starting small sores around nose often yellow fluid comes sores sores becoming extremely painful,1
skin silvery film particularly back arms scalp dusting composed tiny scales easily peel scratched,0
experiencing digestive issues including acidity indigestion well frequent headaches impaired vision excessive hunger stiff neck depression irritability visual disturbance,1
lately neck tight muscles weakened swelling joints make difficult move without getting stiff also agonisingly painful walk,1
im drinking water urinating frequently throat mouth frequently dry recently appetite hunger grown,1
cant get sleep remain asleep stomach pain get exhausted using bathroom stop hungry worry lot time,1
veins calves protruding quite unusually worried also overweight believe reason behind,1
use restroom frequently yet drops pee usually produced stomach aches lot cant seem control desire urinate,1
ive feeling truly frail muscles recently neck truly solid swollen joints make difficult move around walking also difficult,1
get frequent urges urinate night little output lot pain urination urine coludy bloody sometime foul smelling get nauseous,1
pain typically coughing cough numbness arms legs plaguing addition neck hurts ive trouble staying balanced without getting woozy,1
muscles quite weak neck really stiff joints swollen making difficult walk without becoming stiff walking also excruciatingly uncomfortable,1
body pain feeling extreme lost appetite developed rashes arms face back eyes pain lot,1
muscles feeling really weak neck extremely tight ive experiencing lot stiffness walk joints swollen walking also really uncomfortable,1
wound healing slowly days feet hands tingling becoming numb feel really fragile,1
arms neck large lymph nodes itch touch itching made day extremely uncomfortable,1
along headaches indigestion acid reflux excessive appetite sore neck sadness impatience visual disturbance also feeling blurred distorted vision,1
facing severe joint pain vomitting developed skin rash covers entire body accompanied intense itching,1
neck extremely stiff muscles extremely weak result swelling joints find difficult move around without feeling stiff additionally walking extremely uneasy,1
feeling really sick high fever headache noticed rashes arms face extremely worried today observed red sores near nose,1
middle workout suddenly developed headache chest pain dizziness hard maintain balance since,2
ive experiencing severe itching chills vomiting high fever im also sweating lot headache nausea muscle pain causing lot discomfort,1
occasion throughout day night burning upper abdomen frequently get extreme nauseous episodes heartburn indigestion,1
unknowingly lose weight find difficult gain weight relieve pain discomfort feel take antacids mouth hurts much,1
ive experiencing balance issues chest pain headaches pains ive trouble focusing well,2
ive struggling really nasty rash skin lately covered blackheads pimples packed pus skin also really scurrying,0
veins legs noticeable causing lot discomforts swollen protrude skin making visible clothing,1
burning sensation upper abdomen ofetn night heartburn indigestion often feel nauseous,1
veins legs become visible swollen normal visible skin hurts move,1
along intense scratching chills nausea high fever ive also feeling really unwell headache also perspiring lot ive uncomfortable nausea muscle ache,1
mouth throat dry additionally ive growing increasingly hungry occasion feel rather worn,1
high temperature vomiting chills severe itching addition ive perspiring lot headache ive also bothered nausea muscle ache,1
ive back pain persistent cough weakness arms legs neck hurts ive feeling offbalance woozy,1
recently ive itching lot skin covered rashy patches furthermore regions skin doesnt appear usual tone ive experienced lumps exceptionally painful,1
eyes usually red inflamed impression something clogging sinuses ive coughing lot gunk chest hurts cant smell anything muscles aching,0
ive struggling difficulty breathing constant cough fatigue fever extremely high ive coughing lot thick mucoid sputum hard deal im feeling drained worn,1
eyes really red sinuses feel congested dont energy throat really itchy ive also noticed lymph nodes swollen ive coughing lot phlegm,0
lymph nodes swollen causing discomfort neck armpits dont know whats causing,1
water intake frequency urination increased mouth throat feel dry lot hunger appetite increased recently,1
also experiencing flulike symptoms fever body pain noticed red rashes blistering sores near nose lips itchy uncomfortable,1
ive experiencing severe muscular weakness neck really stiff difficult move since joints swollen really uncomfortable walk,1
im hard time breathing feel really uncomfortable im sweating lot theres lot phlegm throat chest hurts heart beating fast mucus im coughing brownish,2
experiencing severe headache accompanied pain behind eyes feel tired fatigued cannot work day worried health,1
sneeze lot sore throat lips skin surrounding eyes occasionally swell start cant stop sneezing,1
go bathroom lot generally drops urine come severe stomach pains overwhelming want urinate,1
regularly trouble swallowing sometimes feel like food becoming trapped throat frequently feel bloated belch every time bad aftertaste,1
rashes back chest entire body itches skin may dry flaky times frequently leaves body marks,1
ive experiencing severe itching chills vomiting high fever addition headache perspiring lot ive also bothered nausea muscular ache,1
ive gained lot weight currently quite fat many inclinations cravings,1
ive suffering visual disruptions seeing things distorted eyesight problems,1
yesterday noticed enormous rash skin lot pusfilled pimples blackheads face skin scurrying lot,0
itching making hard sleep night cant get rest also lost appetite feel lethargic,1
feeling quite weak im lot stomach discomfort constipation really bothering strong urge vomit times result cant eat anything,1
vomiting diarrhea ive lot difficulties staying hydrated high fever well constipation headache,1
skin rash giving lot pain discomfort red swollen spreading throughout body,1
skin recently severely rashy blackheads pusfilled pimples blocked skin quite delicate well,0
recently ive scratching lot skin covered rashy places addition spots skin doesnt appear usual shade ive experienced lumps quite painful,1
particularly crevices skin skin rashes irritations skin bruises cuts take heal well,1
swelling legs causing difficulty fitting shoes cant sprint stand long periods time see swollen blood vessels,1
severe nausea chest discomfort chest aching lately im really nervous shiver lot time,1
ive lot bloating constipation really painful lot pressure pain stomach area get high fever chills every night,1
ive encountering poor balance headache chest pain dizziness ability pay attention focus also problematic,2
skin rash gets worse winter air dry keep skin moisturized moisturize regularly use humidifiers also facing joint pain,0
nasal sores crusted become difficult touch wounds used leak yellowrust coloured fluid taking lot longer deal using medication,1
muscles quite weak neck really stiff joints swollen ive experiencing lot stiffness move around walking also excruciatingly uncomfortable,1
plugged nose nasal congestion occasionally stiffness chest discomfort night ive also lost ability taste smell,1
back hurts time arms neck rashes back eyes pain lot also fever making worried health,1
sometimes skin starts flake rashes im prone becoming sick result occasion hands begin quiver begin tremble,1
ive experiencing problems using restroom recently quite difficult go hurts ive also experiencing buttock soreness bloody stools anus also quite itching sensitive,1
im weak exhausted fever roof difficult manage symptoms ive also coughing lot mucus im becoming angry everything,1
lose weight unintentionally find challenging acquire weight use antacids ease pain discomfort experience mouth feels horrible,1
developed red spots arms legs itchy inflamed feeling nauseaus constant urge vomit accomapanied mild fever,1
doctor due high fever havent able breathe via nose mouth days feelinf tired please recommend medications,1
skin developed horrible rash blackheads pusfilled pimples everywhere furthermore skin exceedingly sensitive,0
lately ive experiencing chills fatigue cough high fever difficulty breathing ive sweating lot feeling really sick weak ive also phlegm thats really thick dark,2
difficulty maintianing concentration low mental clarity often forget things general difficulty remembering things,1
struggle focus emotional swings times head seems cloudy foggy making challenging even simple tasks,1
really high fever problems breathing heart racing quite quickly im perspiring lot feel chilly exhausted im also cough brownish phlegm,2
periodically find challenging swallow food due tingling throat bad breath bad taste mouth,1
ive experiencing lot itching accompanied rash appears growing worse time also certain areas skin different colours rest ive spotted several lumps resemble little nodes,1
seen rashes skin difficult scratch also ive high fever several days im sure whats causing,1
